Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,Break_Out_Category,Break_Out,CategoryId,TopicId,IndicatorID,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.0,3.0,,,2.9,3.1,Gender,Female,C1,T2,HC203,Crude,BOC02,GEN02,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.6,1.6,,,1.2,2.2,Age,18-24,C1,T2,HC203,Crude,BOC03,AGE01,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.5,1.5,,,1.4,1.6,Age,25-44,C1,T2,HC203,Crude,BOC03,AGE04,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.7,1.7,,,1.7,1.8,Age,45-64,C1,T2,HC203,Crude,BOC03,AGE05,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.5,3.5,,,3.5,3.6,Age,65+,C1,T2,HC203,Crude,BOC03,AGE06,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.8,2.9,Age,35+,C1,T2,HC203,Crude,BOC03,AGE07,59,
2012,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.2,4.2,,,4.1,4.3,Age,75+,C1,T2,HC203,Crude,BOC03,AGE08,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.9,3.0,Overall,Overall,C1,T2,HC203,Crude,BOC01,OVR01,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.8,2.9,Gender,Male,C1,T2,HC203,Crude,BOC02,GEN01,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.0,3.0,,,3.0,3.1,Gender,Female,C1,T2,HC203,Crude,BOC02,GEN02,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.4,1.4,,,1.0,1.9,Age,18-24,C1,T2,HC203,Crude,BOC03,AGE01,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.5,1.5,,,1.4,1.7,Age,25-44,C1,T2,HC203,Crude,BOC03,AGE04,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.8,1.8,,,1.8,1.9,Age,45-64,C1,T2,HC203,Crude,BOC03,AGE05,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.6,3.6,,,3.5,3.6,Age,65+,C1,T2,HC203,Crude,BOC03,AGE06,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.9,3.0,Age,35+,C1,T2,HC203,Crude,BOC03,AGE07,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Diseases of the Heart (Heart Disease),"Prevalence of in-hospital mortality among all heart disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.2,4.2,,,4.1,4.3,Age,75+,C1,T2,HC203,Crude,BOC03,AGE08,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.2,2.2,,,2.1,2.3,Overall,Overall,C1,T3,HC401,Crude,BOC01,OVR01,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.3,3.3,,,3.2,3.5,Gender,Male,C1,T3,HC401,Crude,BOC02,GEN01,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.5,1.5,,,1.4,1.5,Gender,Female,C1,T3,HC401,Crude,BOC02,GEN02,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.0,0.0,,,0.0,0.0,Age,18-24,C1,T3,HC401,Crude,BOC03,AGE01,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.5,0.5,,,0.4,0.5,Age,25-44,C1,T3,HC401,Crude,BOC03,AGE04,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.8,2.8,,,2.6,3.0,Age,45-64,C1,T3,HC401,Crude,BOC03,AGE05,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.2,3.2,,,3.1,3.3,Age,65+,C1,T3,HC401,Crude,BOC03,AGE06,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.6,2.8,Age,35+,C1,T3,HC401,Crude,BOC03,AGE07,59,
2004,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.2,3.2,,,3.1,3.4,Age,75+,C1,T3,HC401,Crude,BOC03,AGE08,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.1,2.1,,,2.0,2.2,Overall,Overall,C1,T3,HC401,Crude,BOC01,OVR01,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.2,3.2,,,3.0,3.3,Gender,Male,C1,T3,HC401,Crude,BOC02,GEN01,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.4,1.4,,,1.3,1.5,Gender,Female,C1,T3,HC401,Crude,BOC02,GEN02,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.0,0.0,,,0.0,0.0,Age,18-24,C1,T3,HC401,Crude,BOC03,AGE01,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.5,0.5,,,0.5,0.5,Age,25-44,C1,T3,HC401,Crude,BOC03,AGE04,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.5,2.8,Age,45-64,C1,T3,HC401,Crude,BOC03,AGE05,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.8,3.1,Age,65+,C1,T3,HC401,Crude,BOC03,AGE06,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.6,2.6,,,2.4,2.7,Age,35+,C1,T3,HC401,Crude,BOC03,AGE07,59,
2005,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.0,3.0,,,2.9,3.1,Age,75+,C1,T3,HC401,Crude,BOC03,AGE08,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.1,2.1,,,2.0,2.2,Overall,Overall,C1,T3,HC401,Crude,BOC01,OVR01,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.1,3.1,,,3.0,3.3,Gender,Male,C1,T3,HC401,Crude,BOC02,GEN01,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.4,1.4,,,1.3,1.4,Gender,Female,C1,T3,HC401,Crude,BOC02,GEN02,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.0,0.0,,,0.0,0.0,Age,18-24,C1,T3,HC401,Crude,BOC03,AGE01,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.5,0.5,,,0.5,0.6,Age,25-44,C1,T3,HC401,Crude,BOC03,AGE04,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.6,2.9,Age,45-64,C1,T3,HC401,Crude,BOC03,AGE05,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.8,3.0,Age,65+,C1,T3,HC401,Crude,BOC03,AGE06,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.6,2.6,,,2.4,2.7,Age,35+,C1,T3,HC401,Crude,BOC03,AGE07,59,
2006,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.8,3.0,Age,75+,C1,T3,HC401,Crude,BOC03,AGE08,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.9,1.9,,,1.8,2.0,Overall,Overall,C1,T3,HC401,Crude,BOC01,OVR01,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.8,3.1,Gender,Male,C1,T3,HC401,Crude,BOC02,GEN01,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.3,1.3,,,1.2,1.3,Gender,Female,C1,T3,HC401,Crude,BOC02,GEN02,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.0,0.0,,,0.0,0.0,Age,18-24,C1,T3,HC401,Crude,BOC03,AGE01,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.5,0.5,,,0.4,0.5,Age,25-44,C1,T3,HC401,Crude,BOC03,AGE04,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.5,2.5,,,2.4,2.7,Age,45-64,C1,T3,HC401,Crude,BOC03,AGE05,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.6,2.8,Age,65+,C1,T3,HC401,Crude,BOC03,AGE06,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.4,2.4,,,2.3,2.5,Age,35+,C1,T3,HC401,Crude,BOC03,AGE07,59,
2007,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.6,2.9,Age,75+,C1,T3,HC401,Crude,BOC03,AGE08,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.9,1.9,,,1.8,2.0,Overall,Overall,C1,T3,HC401,Crude,BOC01,OVR01,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.8,3.1,Gender,Male,C1,T3,HC401,Crude,BOC02,GEN01,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.3,1.3,,,1.2,1.4,Gender,Female,C1,T3,HC401,Crude,BOC02,GEN02,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.0,0.0,,,0.0,0.0,Age,18-24,C1,T3,HC401,Crude,BOC03,AGE01,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),0.5,0.5,,,0.4,0.5,Age,25-44,C1,T3,HC401,Crude,BOC03,AGE04,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.5,2.5,,,2.3,2.6,Age,45-64,C1,T3,HC401,Crude,BOC03,AGE05,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.6,2.8,Age,65+,C1,T3,HC401,Crude,BOC03,AGE06,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.4,2.4,,,2.3,2.5,Age,35+,C1,T3,HC401,Crude,BOC03,AGE07,59,
2008,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.7,2.7,,,2.6,2.8,Age,75+,C1,T3,HC401,Crude,BOC03,AGE08,59,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.9,1.9,,,1.8,2.0,Overall,Overall,C1,T3,HC401,Crude,BOC01,OVR01,59,
2009,US,United States,HCUP,Million Hearts,None,None,None,Cardiovascular Diseases,Acute Myocardial Infarction (Heart Attack),"Prevalence of heart attack hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.9,2.9,,,2.7,3.1,Gender,Male,C1,T3,HC401,Crude,BOC02,GEN01,59,
